,County,Year,Total Number of PA.gov Overdoses Per County/Year,Percent Narcan Admin Per County/Year,Percent Survive Overdose Per County/Year,%Arrests Fentanyl,Legal Opiod Dispense per Person,Risky Opiod Prescribe per Person
203,Fayette,2019,30,0.6666666666666666,0.7,8.19672131147541,2.6295139126114093,0.1924949535728704
204,Fayette,2020,50,0.62,0.76,12.4031007751938,2.3627935467842613,0.14851608367325547
205,Fayette,2021,46,0.6304347826086957,0.7391304347826086,16.5,1.6670371307917455,0.09857325519405453
206,Indiana,2018,23,0.5652173913043478,0.5217391304347826,7.142857142857142,2.7352646373399323,0.1678451817504745
207,Indiana,2019,32,0.6875,0.6875,11.11111111111111,2.3000074478053003,0.12788013838502751
208,Indiana,2020,36,0.6111111111111112,0.7222222222222222,23.170731707317074,1.9479848881627948,0.1043989230170819
209,Indiana,2021,43,0.6046511627906976,0.5348837209302325,10.0,1.3319257691232012,0.07165619730891575
210,Jefferson,2018,4,0.5,0.75,0.0,3.1756859660163625,0.21155848242380654
211,Jefferson,2019,11,0.5454545454545454,0.6363636363636364,0.0,2.861742785219815,0.16543805627978064
212,Jefferson,2020,11,0.36363636363636365,0.5454545454545454,0.0,2.6612067337948395,0.14398152344893464
213,Jefferson,2021,8,0.5,0.625,0.0,1.9310544339685785,0.10101187842832418
214,Clarion,2018,2,0.0,0.0,60.0,3.7851921269568485,0.16860879138583817
215,Clarion,2019,5,0.4,0.4,50.0,3.3435844902124003,0.13074675760586452
216,Clarion,2020,6,0.3333333333333333,0.3333333333333333,0.0,2.873343626648049,0.11389796325657205
217,Clarion,2021,8,0.625,0.625,33.33333333333333,2.077618124583658,0.0819216848478827
218,Bedford,2018,9,0.8888888888888888,0.8888888888888888,27.77777777777778,2.644375433507787,0.18708367488492336
219,Bedford,2019,6,0.3333333333333333,0.3333333333333333,23.52941176470588,2.197929041343506,0.14875927443932993
220,Bedford,2020,19,0.5263157894736842,0.42105263157894735,17.391304347826086,1.9772354288837044,0.12375965397439939
221,Bedford,2021,16,0.375,0.5,5.0,1.4708819159804105,0.0872753367582235
222,Greene,2018,4,0.5,0.25,0.0,4.8865422484285475,0.194979418145408
223,Greene,2019,3,0.6666666666666666,0.6666666666666666,0.0,4.366596762529899,0.15334622017021748
224,Greene,2020,2,1.0,0.5,0.0,3.695040051176503,0.12556095156338654
225,Greene,2021,4,0.0,0.25,0.0,2.728711555893364,0.08499748682232854
226,Huntingdon,2018,14,0.5,0.7142857142857143,25.0,2.669572711603012,0.1824090537966071
227,Huntingdon,2019,10,0.4,0.5,18.75,2.2723881883334847,0.1359947382745169
228,Huntingdon,2020,17,0.35294117647058826,0.6470588235294118,11.11111111111111,1.9050036287761951,0.10507918744602195
229,Huntingdon,2021,14,0.2857142857142857,0.5,16.0,1.4289113813632859,0.0713648386407058
230,Union,2018,3,0.6666666666666666,1.0,0.0,2.5108319861296593,0.12412970642674727
231,Union,2019,4,0.5,0.5,0.0,2.2025603898690282,0.09398186546706964
232,Union,2020,5,0.4,0.4,28.57142857142857,2.0191464586115604,0.08315550451880227
233,Union,2021,5,0.6,0.8,50.0,1.4717413653981866,0.057719952405074854
234,Montour,2018,7,0.42857142857142855,0.8571428571428571,0.0,7.90318537715042,0.19267203352448167
235,Montour,2019,6,0.8333333333333334,0.8333333333333334,0.0,6.881093956771063,0.1392578297309219
236,Montour,2020,12,0.6666666666666666,0.75,0.0,6.181211954124394,0.11467019255453244
237,Montour,2021,10,0.8,0.8,,4.624857454532422,0.08256750785934054
238,Forest,2019,1,1.0,1.0,,9.530318370859028,0.28223863473397387
239,Warren,2019,3,0.6666666666666666,1.0,0.0,3.797956047373468,0.21952859771425612
240,Warren,2020,4,0.5,0.25,0.0,3.143210148495607,0.18934441811724154
241,Warren,2021,1,0.0,0.0,0.0,2.2622813930321093,0.13053514350791717
242,Clinton,2019,5,0.2,0.6,33.33333333333333,3.8436934579439255,0.18783337783711615
243,Clinton,2020,5,0.2,0.8,100.0,3.8652010680907876,0.1691794832106809
244,Clinton,2021,5,0.8,0.6,80.0,2.8482739624515356,0.11812039024672898
245,Venango,2019,2,1.0,1.0,33.33333333333333,2.950494509850557,0.15926150552978952
246,Venango,2020,10,0.7,0.6,33.33333333333333,2.7441411979228603,0.14084706478911485
247,Venango,2021,5,0.4,0.8,50.0,1.9790749058320452,0.09618490427248583
248,Sullivan,2021,1,0.0,0.0,0.0,5.81737212994863,0.3174611239743151
